Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,BaseDps,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,ChargeTime,Disposition,Mastery,Magazine,AmmoPickup,AmmoMax,Reload,ShotType,ShotSpeed,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction,AvgSpread,MinSpread,MaxSpread
Drakgoon,Charge,Charged Shot,7.0,7.0,56.0,0,0,0,0,0,0,0,0,0,0.0,0,70.0,2331.0,700.0,0.075,2.0,752.5,1505.0,908.18965517241,95567.5,0.069,,0.69,0.86217636022514,10,3.33,0.5,1.4,5,7,15,120,2.3,Projectile,160,2.0,1.4,Update 11.6,2014-01-08,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Grineer/LongGuns/GrineerFlakCannon/FlakCannon,Drakgoon,0.0,inf,0.0,,,
Trumna,Auto,Auto,29.0,0.0,0.0,0,0,53,0,0,0,0,0,0,0.0,0,82.0,382.94,82.0,0.24,2.2,105.616,493.22672,441.66261025297,63369.6,0.3,,0.3,1.401,1,4.67,0.0,0.85,13,200,60,400,5.0,Hit-Scan,,0.0,200.0,Update 29.0,2020-08-25,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Thanotech/ThanoRifle/ThanotechRifle,Trumna,0.0,inf,0.0,0.5,0.3,0.7
Trumna,Auto,Auto,32.0,0.0,0.0,0,0,53,0,0,0,0,0,0,0.0,0,85.0,396.95,85.0,0.24,2.4,113.56,530.3252,474.88265054847,68136.0,0.34,,0.34,1.5878,1,4.67,0.0,0.85,13,200,60,400,5.0,Hit-Scan,,0.0,200.0,Update 29.0,2020-08-25,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Thanotech/ThanoRifle/ThanotechRifle,Trumna,0.0,inf,0.0,0.5,0.3,0.7
Trumna,Auto / Semi,Auto AoE,0.0,0.0,0.0,0,0,50,0,0,0,0,0,0,0.0,0,50.0,233.5,50.0,0.24,2.4,66.8,311.956,279.34273561675,40080.0,0.34,,0.34,1.5878,1,4.67,0.0,0.85,13,200,60,400,5.0,AoE,,0.0,200.0,Update 29.0,2020-08-25,Primary,Rifle,Primary,1.6,/Lotus/Weapons/Thanotech/ThanoRifle/ThanotechRifle,Trumna,0.0,1.6,0.15,,,
Trumna,Semi-Auto,Grenade Impact,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,133.0,100.0,0.38,2.4,153.2,203.756,197.19912896201,91920.0,0.5,,0.5,0.665,1,1.33,0.0,0.85,13,200,60,400,5.0,,,0.0,9.1,Update 29.0,2020-08-25,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Thanotech/ThanoRifle/ThanotechRifle,Trumna,0.0,inf,0.0,11.0,6.0,16.0
Trumna,Auto / Semi,Grenade Bounce AoE,0.0,0.0,0.0,0,0,1000,0,0,0,0,0,0,0.0,0,1000.0,1330.0,1000.0,0.38,2.4,1532.0,2037.56,1971.9912896201,919200.0,0.5,,0.5,0.665,1,1.33,0.0,0.85,13,200,60,400,5.0,AoE,,0.0,200.0,Update 29.0,2020-08-25,Primary,Rifle,Primary,6.0,/Lotus/Weapons/Thanotech/ThanoRifle/ThanotechRifle,Trumna,0.0,6.0,0.4,,,
Aeolak,Auto,Normal Attack,15.0,23.0,17.0,0,0,0,0,0,0,0,0,5,0.0,0,60.0,360.0,60.0,0.21,2.3,76.38,458.28,352.52307692308,33607.2,0.33,,0.33,1.98,1,6.0,0.0,1.15,10,40,40,400,2.0,Projectile,100,1.0,100.0,Update 31.5,2022-04-27,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/TnRifleErsatz/TnRifleErsatzWeapon,Aeolak,0.0,inf,0.0,0.0,0.0,0.0
Aeolak,Auto Charge,Alt-Fire,58.2,9.7,29.1,0,0,0,0,0,0,0,0,0,0.0,0,97.0,145.5,97.0,0.21,2.3,123.481,185.2215,154.35125,5433.164,0.33,,1.33,1.3758620689655,1,1.5,0.3,1.15,10,40,40,400,2.0,Projectile,60,0.0,100.0,Update 31.5,2022-04-27,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/TnRifleErsatz/TnRifleErsatzWeapon,Aeolak,0.0,inf,0.0,11.5,8.0,15.0
Aeolak,Auto / Charge,Alt-Fire Explosion,0.0,0.0,0.0,0,0,0,0,789,0,0,0,0,0.0,0,789.0,1183.5,789.0,0.21,2.3,1004.397,1506.5955,1401.4841860465,441934.68,0.33,,0.33,0.495,1,1.5,0.0,1.15,10,40,40,400,2.0,AoE,,0.0,100.0,Update 31.5,2022-04-27,Primary,Rifle,Primary,7.0,/Lotus/Weapons/Tenno/LongGuns/TnRifleErsatz/TnRifleErsatzWeapon,Aeolak,0.0,7.0,0.5,,,
Torid,Semi-Auto,Grenade Impact,0.0,0.0,0.0,0,0,0,100,0,0,0,0,0,0.0,0,100.0,150.0,100.0,0.15,2.0,115.0,172.5,114.23841059603,7475.0,0.23,,0.23,0.345,1,1.5,0.0,1.3,4,5,10,60,1.7,Projectile,40,0.0,100.0,Update 8.0,2013-05-23,Primary,Launcher,Primary,0.0,/Lotus/Weapons/ClanTech/Bio/BioWeapon,Torid,0.0,inf,0.0,0.0,0.0,0.0
Torid,Semi-Auto,Poison Cloud,0.0,0.0,0.0,0,0,0,40,0,0,0,0,0,0.0,0,40.0,40.0,40.0,0.15,2.0,46.0,46.0,34.328358208955,2990.0,0.25,,0.25,0.25,1,1.0,0.0,1.3,4,5,10,60,1.7,AoE,,0.0,100.0,Update 8.0,2013-05-23,Primary,Launcher,Primary,3.0,/Lotus/Weapons/ClanTech/Bio/BioWeapon,Torid,0.0,3.0,1.0,,,
Torid,Held,Incarnon Form,0.0,0.0,0.0,0,0,0,51,0,0,0,0,0,0.0,0,51.0,408.0,51.0,0.29,3.1,82.059,656.472,176.47096774194,5333.835,0.39,,0.39,3.12,1,8.0,0.0,1.3,4,5,10,60,1.7,Hit-Scan,,0.0,80.0,Update 8.0,2013-05-23,Primary,Launcher,Primary,37.0,/Lotus/Weapons/ClanTech/Bio/BioWeapon,Torid,0.0,inf,0.0,1.25,1.0,1.5
Tigris,Duplex,Normal Attack,21.0,21.0,168.0,0,0,0,0,0,0,0,0,0,0.0,0,210.0,2100.0,1050.0,0.1,2.0,1155.0,2310.0,825,140910.0,0.168,,0.84,1.68,5,2.0,0.0,1.15,7,2,15,120,1.8,Hit-Scan,,0.0,9.1,Update 11.0,2013-11-20,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/DoubleBarrelShotgun/TennoDoubleBarrelShotgun,Tigris,10.0,20.0,0.5238,11.0,6.0,16.0
Artemis Bow Prime,Charge,Base Uncharged Shot,33.6,192.0,14.4,0,0,0,0,0,0,0,0,0,0.0,0,240.0,1866.6666666667,1680.0,0.25,2.0,2100.0,2333.3333333333,0,0.0,0.2,,1.4,1.5555555555556,7,1.0,0.0,0.0,0,1,0,0,0.9,Projectile,100,1.0,100.0,Hotfix 27.0.4,2019-12-17,Primary,Exalted Weapon,Energy,0.0,/Lotus/Powersuits/Ranger/PrimeExaltedBow,,0.0,inf,0.0,6.0,0.0,12.0
Artemis Bow Prime,Charge,Base Charged Shot,33.6,192.0,14.4,0,0,0,0,0,0,0,0,0,0.0,0,240.0,1866.6666666667,1680.0,0.25,2.0,2100.0,2100.0,0,0.0,0.2,,1.4,0.73684210526316,7,1.0,1.0,0.0,0,1,0,0,0.9,Projectile,100,1.0,100.0,Hotfix 27.0.4,2019-12-17,Primary,Exalted Weapon,Energy,0.0,/Lotus/Powersuits/Ranger/PrimeExaltedBow,,0.0,inf,0.0,,,
Artemis Bow Prime,Charge,Concentrated Arrow Shot,33.6,192.0,14.4,0,0,0,0,0,0,0,0,0,0.0,0,240.0,266.66666666667,240.0,0.25,2.0,300.0,333.33333333333,0,0.0,0.2,,1.2,1.3333333333333,1,1.0,0.0,0.0,0,1,0,0,0.9,Projectile,150,0.0,100.0,Hotfix 27.0.4,2019-12-17,Primary,Exalted Weapon,Energy,0.0,/Lotus/Powersuits/Ranger/PrimeExaltedBow,,0.0,inf,0.0,6.0,0.0,12.0
Artemis Bow Prime,Charge,Concentrated Arrow Headshot Explosion,0.0,0.0,0.0,0,0,0,0,500,0,0,0,0,0.0,0,500.0,555.55555555556,500.0,0.75,2.0,875.0,875.0,460.52631578947,875.0,0.0,,0.0,0.0,1,1.0,1.0,0.0,0,1,0,0,0.9,AoE,,0.0,100.0,Hotfix 27.0.4,2019-12-17,Primary,Exalted Weapon,Energy,7.0,/Lotus/Powersuits/Ranger/PrimeExaltedBow,,0.0,7.0,0.0,,,
Daikyu,Charge,Charged Shot,210.0,280.0,210.0,0,0,0,0,0,0,0,0,0,0.0,0,700.0,1166.6666666667,700.0,0.34,2.0,938.0,938.0,586.25,68474.0,0.46,,1.46,0.9125,1,1.0,1.0,1.25,10,1,15,72,0.6,Projectile,140,3.0,16.7,Update 16.5,2015-05-12,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/AsymetricalBow/AsymetricalBow,Daikyu,0.0,inf,0.0,6.0,0.0,12.0
Ignis Wraith,Held,Normal Attack,0.0,0.0,0.0,0,0,35,0,0,0,0,0,0,0.0,0,35.0,280.0,35.0,0.17,2.5,43.925,351.4,339.84526112186,35140.0,0.29,,0.29,2.32,1,8.0,0.0,0.55,9,200,40,200,1.7,Hit-Scan,,0.0,100.0,Update 19.12,2017-03-02,Primary,Rifle,Primary,27.0,/Lotus/Weapons/ClanTech/Chemical/FlameThrowerWraith,Ignis,0.0,inf,0.0,0.0,0.0,0.0
Kuva Karak,Auto,Normal Attack,7.1,6.2,9.7,0,0,0,0,0,0,0,0,0,0.0,0,23.0,268.41,23.0,0.23,2.1,46.1104,538.108368,419.27877380648,28127.344,0.31,,0.31,3.6177,1,11.67,0.0,1.05,13,70,80,540,1.7,Hit-Scan,,0.2,80.0,Update 26.0,2019-10-31,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Karak/KuvaKarak,Karak,0.0,inf,0.0,1.25,0.5,2.0
Tonkor,Semi-Auto,Grenade Impact,0.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,75.0,44.117647058824,75.0,0.25,2.5,103.125,60.661764705882,51.167044920958,3196.875,0.1,,1.1,0.64705882352941,1,3.17,0.0,1.3,5,1,3,30,1.7,Projectile,40,0.0,100.0,Update 16.4,2015-04-23,Primary,Launcher,Primary,0.0,/Lotus/Weapons/Grineer/LongGuns/GrnGrenadeLauncher/GrnGrenadeLauncher,Tonkor,0.0,inf,0.0,0.0,0.0,0.0
Tonkor,Semi-Auto,Grenade Explosion,0.0,0.0,0.0,0,0,0,0,650,0,0,0,0,0.0,0,650.0,382.35294117647,650.0,0.25,2.5,893.75,525.73529411765,443.4477226483,27706.25,0.1,,0.1,0.058823529411765,1,3.17,0.0,1.3,5,1,3,30,1.7,AoE,,0.0,100.0,Update 16.4,2015-04-23,Primary,Launcher,Primary,7.0,/Lotus/Weapons/Grineer/LongGuns/GrnGrenadeLauncher/GrnGrenadeLauncher,Tonkor,0.0,7.0,0.7,,,
Tetra,Auto,Normal Attack,6.4,25.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32.0,213.44,32.0,0.04,1.5,32.64,217.7088,178.10919007363,19584.0,0.2,,0.2,1.334,1,6.67,0.0,1.5,3,60,80,540,2.0,Projectile,100,0.0,18.2,Update 11.8,2014-01-22,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/CorpusUMP/CorpusUMP,Tetra,0.0,inf,0.0,5.5,3.0,8.0
Tenet Glaxion,Held,Normal Attack,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0.0,0,34.0,408.0,34.0,0.2,2.2,67.456,809.472,714.24,121420.8,0.4,,0.4,4.8,1,12.0,0.0,0.6,16,90,80,810,2.0,Hit-Scan,,0.0,100.0,Update 35.6,2024-05-15,Primary,Rifle,Primary,30.0,/Lotus/Weapons/Corpus/BoardExec/Primary/CrpBEGlaxion/CrpBEGlaxion,Glaxion,0.0,inf,0.0,0.0,0.0,0.0
Lenz,Charge,Charged Shot,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,50.0,83.333333333333,50.0,0.5,2.0,75.0,62.5,41.666666666667,525.0,0.05,,1.05,0.58333333333333,1,1.0,1.2,1.05,8,1,1,6,0.6,Projectile,60,0.0,16.7,Update 21.3,2017-08-02,Primary,Bow,Primary,0.0,/Lotus/Weapons/Corpus/Bow/Longbow/CrpBow,Lenz,0.0,inf,0.0,6.0,0.0,12.0
Lenz,Charge,Initial Blast,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0.0,0,10.0,16.666666666667,10.0,0.5,2.0,15.0,12.5,8.3333333333333,105.0,0.05,,1.05,0.58333333333333,1,1.0,1.2,1.05,8,1,1,6,0.6,AoE,,0.0,16.7,Update 21.3,2017-08-02,Primary,Bow,Primary,7.2,/Lotus/Weapons/Corpus/Bow/Longbow/CrpBow,Lenz,0.0,7.2,0.7,,,
Lenz,Charge,Bubble Collapse,0.0,0.0,0.0,0,0,0,0,660,0,0,0,0,0.0,0,660.0,1100.0,660.0,0.5,2.0,990.0,825.0,550,6930.0,0.05,,0.05,0.027777777777778,1,1.0,1.2,1.05,8,1,1,6,0.6,AoE,,0.0,16.7,Update 21.3,2017-08-02,Primary,Bow,Primary,7.2,/Lotus/Weapons/Corpus/Bow/Longbow/CrpBow,Lenz,0.0,7.2,0.7,,,
Vulkar Wraith,Semi-Auto,Unzoomed,245.7,27.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0,273.0,546.0,273.0,0.2,2.0,327.6,655.2,374.4,26208.0,0.25,,1.25,2.5,1,2.0,0.0,1.4,7,8,15,72,3.0,Hit-Scan,,1.0,13.3,Hotfix 18.4.1,2016-01-25,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Grineer/LongGuns/GrineerSniperRifle/VulkarWraith,Vulkar,400.0,600.0,0.5,7.5,0.0,15.0
Vulkar Wraith,Semi-Auto,2.5x Zoom,245.7,27.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0,273.0,546.0,273.0,0.2,2.0,327.6,655.2,374.4,26208.0,0.25,,1.25,2.5,1,2.0,0.0,1.4,7,8,15,72,3.0,Hit-Scan,,1.0,13.3,Hotfix 18.4.1,2016-01-25,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Grineer/LongGuns/GrineerSniperRifle/VulkarWraith,Vulkar,400.0,600.0,0.5,,,
Vulkar Wraith,Semi-Auto,4x Zoom,245.7,27.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0,273.0,546.0,273.0,0.2,2.0,327.6,655.2,374.4,26208.0,0.25,,1.25,2.5,1,2.0,0.0,1.4,7,8,15,72,3.0,Hit-Scan,,1.0,13.3,Hotfix 18.4.1,2016-01-25,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Grineer/LongGuns/GrineerSniperRifle/VulkarWraith,Vulkar,400.0,600.0,0.5,,,
Vulkar Wraith,Semi-Auto,8x Zoom,245.7,27.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0,273.0,546.0,273.0,0.2,2.0,327.6,655.2,374.4,26208.0,0.25,,1.25,2.5,1,2.0,0.0,1.4,7,8,15,72,3.0,Hit-Scan,,1.0,13.3,Hotfix 18.4.1,2016-01-25,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Grineer/LongGuns/GrineerSniperRifle/VulkarWraith,Vulkar,400.0,600.0,0.5,,,
Telos Boltor,Auto,Normal Attack,3.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,30.0,279.9,30.0,0.3,2.4,42.6,397.458,318.27194106342,26838.0,0.16,,0.16,1.4928,1,9.33,0.0,1.2,12,90,80,540,2.4,Projectile,90,0.0,25.0,Update 17.3,2015-09-02,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Syndicates/ArbitersOfHexis/LongGuns/AHBoltor,Boltor,0.0,inf,0.0,4.0,2.0,6.0
Telos Boltor,Auto,Incarnon Form,2.0,6.0,12.0,0,0,0,0,0,0,0,0,0,0.0,0,20.0,619.8,60.0,0.36,3.2,107.52,1110.6816,870.80409784654,67737.6,0.1067,,0.3201,3.306633,3,10.33,0.0,1.2,12,90,80,540,2.4,Projectile,0,0.6,10.0,Update 17.3,2015-09-02,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Syndicates/ArbitersOfHexis/LongGuns/AHBoltor,Boltor,0.0,inf,0.0,10.0,8.0,12.0
Sybaris Prime,Burst,Normal Attack,29.04,29.04,29.92,0,0,0,0,0,0,0,0,0,0.0,0,88.0,293.04,88.0,0.3,2.0,228.8,380.952,706.17283950617,128128.0,0.25,,0.25,0.8325,1,3.33,0.0,1.2,12,20,80,540,2.0,Hit-Scan,,0.0,25.0,Hotfix 20.6.2,2017-05-30,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/PrimeSybaris/PrimeSybarisRifle,Sybaris,0.0,inf,0.0,4.0,0.0,8.0
Sybaris Prime,Burst,Incarnon Form,36.3,36.3,37.4,0,0,0,0,0,0,0,0,0,0.0,0,110.0,366.3,110.0,0.25,3.0,660.0,549.45,576.92307692308,369600.0,0.3,,1.3,4.329,1,3.33,0.0,1.2,12,20,80,540,2.0,Hit-Scan,,0.0,25.0,Hotfix 20.6.2,2017-05-30,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/PrimeSybaris/PrimeSybarisRifle,Sybaris,0.0,inf,0.0,4.0,0.0,8.0
Sybaris,Burst,Normal Attack,26.4,26.4,27.2,0,0,0,0,0,0,0,0,0,0.0,0,80.0,266.4,80.0,0.25,2.0,200.0,333.0,332.22591362126,110000.0,0.1,,0.1,0.333,1,3.33,0.0,1.3,5,10,80,540,2.0,Hit-Scan,,0.0,28.6,Update 13.3,2014-05-14,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/TnoLeverAction/TnoLeverActionRifle,Sybaris,0.0,inf,0.0,3.5,2.0,5.0
Sybaris,Burst,Incarnon Form,29.7,29.7,30.6,0,0,0,0,0,0,0,0,0,0.0,0,90.0,299.7,90.0,0.2,3.0,504.0,415.84158415842,250.49701789264,277200.0,0.2,,1.2,3.996,1,3.33,0.0,1.3,5,10,80,540,2.0,Hit-Scan,,0.0,28.6,Update 13.3,2014-05-14,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/TnoLeverAction/TnoLeverActionRifle,Sybaris,0.0,inf,0.0,3.5,2.0,5.0
Supra Vandal,Auto-Spool,Fully Spooled,4.0,30.0,6.0,0,0,0,0,0,0,0,0,0,0.0,0,40.0,500.0,40.0,0.16,2.0,46.4,580.0,515.55555555556,88160.0,0.3,,0.3,3.75,1,12.5,0.0,1.0,14,300,80,1600,3.0,Projectile,100,0.0,28.6,Update 20.4,2017-05-04,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/Machinegun/SupraVandal,Supra,0.0,inf,0.0,3.5,3.0,4.0
Opticor Vandal,Charge,Charged Shot,40.0,280.0,80.0,0,0,0,0,0,0,0,0,0,0.0,0,400.0,800.0,400.0,0.24,2.6,553.6,922.66666666667,714.32258064516,115148.8,0.3,,1.3,1.1818181818182,1,2.0,0.6,1.1,14,8,40,200,1.4,Hit-Scan,,1.0,100.0,Update 24.4,2019-03-08,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/Vandal/VandalCrpBFG,Opticor,0.0,inf,0.0,0.0,0.0,0.0
Opticor Vandal,Charge,Charged Shot AoE,0.0,0.0,0.0,0,0,0,0,0,0,0,200,0,0.0,0,200.0,400.0,200.0,0.24,2.6,276.8,553.6,410.07407407407,57574.4,0.3,,0.3,0.6,1,2.0,0.0,1.1,14,8,40,200,1.4,,,0.0,100.0,Update 24.4,2019-03-08,Primary,Rifle,Primary,4.6,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/Vandal/VandalCrpBFG,Opticor,0.0,4.6,0.6,,,
Opticor Vandal,Charge,Quick Shot,20.0,140.0,40.0,0,0,0,0,0,0,0,0,0,0.0,0,200.0,400.0,200.0,0.24,2.6,276.8,553.6,410.07407407407,57574.4,0.3,,0.3,0.6,1,2.0,0.0,1.1,14,8,40,200,1.4,Hit-Scan,,0.0,100.0,Update 24.4,2019-03-08,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/Vandal/VandalCrpBFG,Opticor,0.0,inf,0.0,,,
Opticor Vandal,Charge,Quick Shot AoE,0.0,0.0,0.0,0,0,0,0,0,0,0,100,0,0.0,0,100.0,200.0,100.0,0.24,2.6,138.4,276.8,205.03703703704,28787.2,0.3,,0.3,0.6,1,2.0,0.0,1.1,14,8,40,200,1.4,AoE,,0.0,100.0,Update 24.4,2019-03-08,Primary,Rifle,Primary,4.6,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/Vandal/VandalCrpBFG,Opticor,0.0,4.6,0.6,,,
Strun Wraith,Semi-Auto,Normal Attack,26.0,6.0,8.0,0,0,0,0,0,0,0,0,0,0.0,0,40.0,1000.0,400.0,0.18,2.2,486.4,1216.0,540.44444444444,63232.0,0.12,,11.2,28.0,10,2.5,0.0,1.35,10,10,15,120,5.0,Hit-Scan,,0.0,6.7,Hotfix 9.7.2,2013-09-03,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Tenno/Shotgun/ShotgunVandal,Strun,15.0,30.0,0.5,15.0,10.0,20.0
Strun Wraith,Semi-Auto,Incarnon Form,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,200.0,100.0,0.56,3.4,234.4,468.8,234.4,30472.0,0.44,,0.44,0.88,1,2.0,0.0,1.35,10,10,15,120,5.0,Projectile,0,0.0,100.0,Hotfix 9.7.2,2013-09-03,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Tenno/Shotgun/ShotgunVandal,Strun,0.0,inf,0.0,0.0,0.0,0.0
Strun Wraith,Semi-Auto,Incarnon Form AoE,0.0,40.0,90.0,0,0,0,0,70,0,0,0,0,0.0,0,200.0,400.0,200.0,0.56,3.4,468.8,937.6,468.8,60944.0,0.44,,0.44,0.88,1,2.0,0.0,1.35,10,10,15,120,5.0,AoE,,0.0,6.7,Hotfix 9.7.2,2013-09-03,Primary,Shotgun,Primary,4.0,/Lotus/Weapons/Tenno/Shotgun/ShotgunVandal,Strun,0.0,4.0,0.2,,,
Strun Prime,Semi-Auto,Normal Attack,24.3,8.1,21.6,0,0,0,0,0,0,0,0,0,0.0,0,54.0,2157.84,648.0,0.24,2.2,834.624,2779.29792,1097.7557153014,108501.12,0.0667,,0.8004,2.665332,12,3.33,0.0,1.2,14,10,15,120,4.6,Hit-Scan,,0.8,9.1,Update 30.7,2021-09-08,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/PrimeStrun/PrimeStrunWeapon,Strun,26.0,52.0,0.5,11.0,7.0,15.0
Strun Prime,Semi-Auto,Incarnon Form,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,250.0,100.0,0.48,3.4,215.2,538.0,250.23255813953,27976.0,0.46,,0.46,1.15,1,2.5,0.0,1.2,14,10,15,120,4.6,Projectile,0,0.0,100.0,Update 30.7,2021-09-08,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/PrimeStrun/PrimeStrunWeapon,Strun,0.0,inf,0.0,0.0,0.0,0.0
Strun Prime,Semi-Auto,Incarnon Form AoE,0.0,40.0,100.0,0,0,0,0,60,0,0,0,0,0.0,0,200.0,500.0,200.0,0.48,3.4,430.4,1076.0,500.46511627907,55952.0,0.46,,0.46,1.15,1,2.5,0.0,1.2,14,10,15,120,4.6,AoE,,0.0,9.1,Update 30.7,2021-09-08,Primary,Shotgun,Primary,4.0,/Lotus/Weapons/Tenno/LongGuns/PrimeStrun/PrimeStrunWeapon,Strun,0.0,4.0,0.2,,,
Rauta,Semi-Auto,Normal Attack,26.0,26.0,78.0,0,0,0,0,0,0,0,0,0,0.0,0,130.0,832.0,1040.0,0.06,2.0,1102.4,881.92,711.22580645161,136697.6,0.12,,0.96,0.768,8,0.8,0.0,0.85,8,4,15,120,1.2,Hit-Scan,,0.0,4.0,Update 33.5,2023-06-21,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/PaxDuviricusShotgun/PaxDuviricusShotgun,,6.0,16.0,0.8,21.0,12.0,30.0
Lanka,Charge,Partially Charged Shot,0.0,0.0,0.0,0,200,0,0,0,0,0,0,0,0.0,0,200.0,inf,200.0,0.2,2.0,240.0,727.27272727273,452.83018867925,19680.0,0.25,,0.25,0.75757575757576,1,inf,0.33,1.05,10,10,15,72,2.0,Projectile,200,0.0,,Update 8.0,2013-05-23,Primary,Sniper Rifle,Primary,0.0,/Lotus/Weapons/ClanTech/Energy/Railgun,Lanka,400.0,600.0,0.5,0.0,0.0,0.0
Lanka,Charge,Charged Shot,0.0,0.0,0.0,0,525,0,0,0,0,0,0,0,0.0,0,525.0,inf,525.0,0.25,2.0,656.25,656.25,546.875,53812.5,0.25,,0.25,0.25,1,inf,1.0,1.05,10,10,15,72,2.0,Projectile,250,5.0,100.0,Update 8.0,2013-05-23,Primary,Sniper Rifle,Primary,0.0,/Lotus/Weapons/ClanTech/Energy/Railgun,Lanka,0.0,inf,0.0,0.0,0.0,0.0
Strun,Semi-Auto,Normal Attack,13.75,3.75,7.5,0,0,0,0,0,0,0,0,0,0.0,0,25.0,750.0,300.0,0.075,1.5,311.25,778.125,303.65853658537,39217.5,0.05,,0.6,1.5,12,2.5,0.0,1.4,1,6,15,120,3.75,Hit-Scan,,0.0,4.0,Vanilla,2012-10-25,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Tenno/Shotgun/Shotgun,Strun,12.0,25.0,0.4,25.0,15.0,35.0
Strun,Semi-Auto,Incarnon Form,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,200.0,100.0,0.44,2.8,179.2,358.4,159.28888888889,22579.2,0.4,,0.4,0.8,1,2.0,0.0,1.4,1,6,15,120,3.75,Projectile,0,0.0,100.0,Vanilla,2012-10-25,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Tenno/Shotgun/Shotgun,Strun,0.0,inf,0.0,0.0,0.0,0.0
Strun,Semi-Auto,Incarnon Form AoE,0.0,30.0,80.0,0,0,0,0,60,0,0,0,0,0.0,0,170.0,340.0,170.0,0.44,2.8,304.64,609.28,270.79111111111,38384.64,0.4,,0.4,0.8,1,2.0,0.0,1.4,1,6,15,120,3.75,AoE,,0.0,4.0,Vanilla,2012-10-25,Primary,Shotgun,Primary,4.0,/Lotus/Weapons/Tenno/Shotgun/Shotgun,Strun,0.0,4.0,0.2,,,
Mutalist Cernos,Semi-Auto,Uncharged Shot,184.5,10.25,10.25,0,0,0,0,0,0,0,0,0,0.0,0,205.0,341.66666666667,205.0,0.15,2.0,235.75,392.91666666667,147.34375,17209.75,0.49,,0.49,0.81666666666667,1,1.0,0.0,1.35,7,1,15,72,0.6,Projectile,70,0.0,16.7,Update 18.5,2016-03-04,Primary,Bow,Primary,0.0,/Lotus/Weapons/Infested/Bow/InfCernosBow/InfCernos,Mutalist Cernos,0.0,inf,0.0,6.0,0.0,12.0
